COX7C	MRPS6	1
COX6B1	MRPS17	1
COX6B1	CYCS	1
COX4I1	PDSS2	1
COX4I1	NDUFB7	1
COX18	NDUFA8	1
COX10	KIAA0391	1
COQ4	NDUFAF3	1
COA7	VARS2	1
COA7	MRPL12	1
COA5	MRPS16	1
COA5	FASTKD5	1
CARS2	NDUFS8	1
ODR4	UFM1	1
ATP6V1C1	LSM5	1
ADSL	AHCY	1
AARS2	MTERF3	1
AARS2	MRPL34	1
AARS2	BCS1L	1
TIMMDC1	DMAC1	1
SEPHS2	SEPSECS	1
POLG	TFB2M	1
PNPT1	SLC25A26	1
PET100	SSBP1	1
NGRN	SCO2	1
NDUFS5	MRM3	1
NDUFAF5	RTN4IP1	1
NDUFA8	SCO2	1
MTPAP	MRM3	1
MTERF3	NDUFB6	1
MRPS9	MRPS14	1
MRPS7	NDUFB10	1
MRPS7	MTG2	1
MRPS7	MRPS35	1
MRPS28	RARS2	1
MRPS26	MTG1	1
MRPS25	TARS2	1
MRPS25	NDUFAF1	1
MRPS18B	NDUFB6	1
MRPS12	SUPV3L1	1
MRPS12	RTN4IP1	1
MRPS11	NDUFS5	1
MRPL53	SCO1	1
MRPL49	MRPS22	1
MRPL46	TRMT10C	1
MRPL46	POLRMT	1
MRPL41	RBFA	1
MRPL41	MRPL55	1
MRPL40	MTERF4	1
MRPL39	YBEY	1
MRPL39	MTFMT	1
MRPL38	PET117	1
MRPL38	MRPL46	1
MRPL37	POLG	1
MRPL34	MRPS25	1
MRPL30	RPUSD4	1
MRPL30	MRPL55	1
MRPL2	TRUB2	1
MRPL28	TFAM	1
MRPL23	NDUFB10	1
MRPL23	MRPS9	1
MRPL21	NGRN	1
MRPL17	UQCRC2	1
MRPL15	PDSS2	1
MRPL10	MRPS2	1
MIPEP	MRPL55	1
METTL17	MRPL32	1
MCAT	POLG	1
MALSU1	MRPL4	1
LRPPRC	MRPL13	1
LARS2	MRPL51	1
IBA57	MRPL57	1
GTPBP10	MRPS33	1
GTPBP10	MRPL38	1
GRSF1	NDUFS1	1
GART	GMPS	1
GADD45GIP1	QRSL1	1
GADD45GIP1	MRPS22	1
GADD45GIP1	MRPL55	1
GADD45GIP1	MRPL33	1
MRM2	NDUFAF7	1
FOXRED1	MRPS18B	1
FARS2	SCO1	1
FARS2	MRPL35	1
EARS2	PNPT1	1
DDI2	NFE2L1	1
CYC1	NDUFAF7	1
COX7C	NDUFAF4	1
COX6C	NDUFB4	1
COX6C	MRPL41	1
COX6C	GTPBP10	1
COX6B1	NDUFAF5	1
COX5B	DARS2	1
COX4I1	MRPS2	1
COX16	NDUFAF1	1
COX16	MRPS12	1
COX11	NDUFB10	1
COQ4	NDUFB3	1
COQ4	MRPL23	1
COA7	MRPL53	1
COA7	GATC	1
COA7	MRM2	1
COA6	MRPS5	1
COA6	MRPL57	1
CARS2	NDUFV2	1
BCS1L	TFAM	1
BCS1L	MTG1	1
ATP5ME	MRPS14	1
ATP5PB	MRPL2	1
ATIC	DHFR	1
ABCE1	POLR1B	1
UQCRB	UQCRQ	1
SCO1	WARS2	1
PET100	UQCRB	1
PDSS2	UQCRC2	1
NDUFS8	DMAC1	1
NDUFS2	TFAM	1
NDUFAF1	NUBPL	1
NDUFA8	UQCRFS1	1
MTPAP	NGRN	1
MTFMT	SSBP1	1
MTERF3	NDUFS7	1
MRPS25	PET100	1
MRPS22	POLG2	1
MRPS22	MRPS25	1
MRPS11	NDUFS8	1
MRPL57	NDUFB8	1
MRPL51	MRPS25	1
MRPL51	MRPS24	1
MRPL48	QRSL1	1
MRPL47	PARS2	1
MRPL41	MRPS26	1
MRPL3	NARS2	1
MRPL39	RTN4IP1	1
MRPL39	NSUN4	1
MRPL35	MRPS18B	1
MRPL34	VARS2	1
MRPL33	MRPS21	1
MRPL30	MRPS14	1
MRPL2	TARS2	1
MRPL2	MRPS21	1
MRPL2	MRPL41	1
MRPL28	NDUFA10	1
MRPL23	TRMT10C	1
MRPL23	NDUFAF1	1
MRPL17	MRPS2	1
MRPL12	PET117	1
MRPL12	MRPL19	1
MRPL10	NDUFB8	1
MIPEP	QRSL1	1
MIPEP	NDUFB10	1
MCAT	MRPS6	1
MARS2	UQCRC2	1
LRPPRC	MRPS10	1
LAMTOR2	LAMTOR4	1
WASHC4	RAB21	1
KIAA0391	NDUFC1	1
KIAA0391	MRPL53	1
ISCA1	UQCRB	1
GTPBP10	NUBPL	1
GRSF1	KIAA0391	1
GNPDA2	OR5AS1	1
GLRX5	PET117	1
GATC	MRPS34	1
GADD45GIP1	YARS2	1
GADD45GIP1	MRPS18A	1
FOXRED1	MRPL57	1
FOXRED1	METTL17	1
FARS2	NDUFV2	1
FARS2	MRPL51	1
RETREG1	TATDN1	1
ERAL1	MRPS34	1
ELP5	KTI12	1
ECSIT	MRPS25	1
EARS2	FASTKD5	1
DDX28	MRPS35	1
DAP3	SARS2	1
DAP3	FARS2	1
CYC1	RARS2	1
CYC1	FARS2	1
COX6C	MRPL14	1
COX6B1	KIAA0391	1
COX6B1	COX16	1
COX18	MRPS6	1
COX18	MRPS31	1
COX16	GFM2	1
COX11	UQCR10	1
COQ7	NDUFS1	1
COQ7	MRPS6	1
COQ4	METTL17	1
COA7	MTERF4	1
COA6	MRPS33	1
COA6	CYCS	1
COA5	UQCRC1	1
COA5	NDUFS7	1
COA3	HARS2	1
CLPB	HTRA2	1
CARS2	NSUN4	1
TWNK	MRPS7	1
TWNK	ERAL1	1
TWNK	COX6B1	1
BCS1L	MRPS12	1
ATP5PD	NARS2	1
ATG9A	ATG101	1
ADSL	CTPS1	1
ACAD9	CYC1	1
ABCE1	U2AF1	1
AARS2	GFM2	1
TRUB2	UQCRB	1
TMCO6	ZNF511	0.632
TARS2	TFAM	1
SUPV3L1	VARS2	1
SSBP1	TFAM	1
RARS2	SCO2	1
RAB6A	RIC1	1
PEX10	PEX13	1
PET117	YBEY	1
PDSS1	PDSS2	1
NSUN4	WARS2	1
NDUFB6	MRM3	1
NDUFB10	SCO1	1
NDUFB10	MRM3	1
NDUFAF5	TFB1M	1
NDUFA8	RARS2	1
NDUFA8	NDUFAF6	1
MTRF1L	NDUFS5	1
MTG2	TRMT10C	1
MRPS35	POLG	1
MRPS31	MTPAP	1
MRPS2	MRM3	1
MRPS23	SUPV3L1	1
MRPS23	NDUFB6	1
MRPS18B	SUPV3L1	1
MRPS12	NDUFS8	1
MRPS10	TARS2	1
MRPS10	MRPS17	1
MRPL57	SARS2	1
MRPL49	RARS2	1
MRPL47	UQCRC2	1
MRPL43	NDUFS5	1
MRPL3	MRPL36	1
MRPL36	MRPL38	1
MRPL32	NDUFB4	1
MRPL32	MTRF1L	1
MRPL2	SUPV3L1	1
MRPL2	MRPL34	1
MRPL28	TARS2	1
MRPL28	NDUFB7	1
MRPL28	MRPL51	1
MRPL24	MRPS10	1
MRPL23	MRPS33	1
MRPL21	SCO1	1
MRPL18	SARS2	1
MRPL18	NDUFAF3	1
MRPL17	NDUFS8	1
MRPL14	MRPL51	1
MRPL13	MRPL47	1
MRPL12	MRPL24	1
MIPEP	YARS2	1
METTL17	SCO1	1
METTL17	NDUFC1	1
METTL17	MIPEP	1
MALSU1	NDUFAF3	1
MALSU1	MRPL9	1
LSM5	POLR1B	1
LRPPRC	SLC25A26	1
LRPPRC	PDSS2	1
LRPPRC	NDUFS7	1
LARS2	NDUFC1	1
LARS2	MRPL44	1
KRTAP5-3	KRTAP5-10	1
ISCA2	NDUFAF7	1
ISCA2	MRPL43	1
IBA57	YBEY	1
IBA57	NDUFS2	1
IBA57	MRPS25	1
HARS2	MRPL35	1
GTPBP8	MRPL57	1
GTPBP10	NDUFS2	1
FOXRED1	TRUB2	1
FOXRED1	MTO1	1
FOXRED1	MRPL53	1
FERMT2	ITGAV	1
FASTKD5	SCO2	1
FASTKD5	MRPL18	1
ERAL1	MRPS28	1
EARS2	NDUFB10	1
EARS2	MTFMT	1
DARS2	TRUB2	1
DARS2	MRPL28	1
CYC1	MRPL53	1
COX6B1	NDUFC1	1
COX6B1	MRPL32	1
COX5B	NDUFB6	1
COX4I1	MRPL57	1
COX11	NDUFA6	1
COQ2	MRPL17	1
COA6	NDUFB9	1
COA6	MRPL2	1
COA3	MRPS6	1
COA3	MRPL32	1
BRK1	NCKAP1	1
ATP5PF	MRM3	1
ATP5PF	DDX28	1
ATP5ME	SCO1	1
ADSL	RPIA	1
RPUSD4	YARS2	1
RPUSD4	SSBP1	1
RARS2	TRMT10C	1
PEX6	PEX10	1
NDUFB10	PDE12	1
NDUFAF7	MRM3	1
NDUFAF5	UQCR10	1
NDUFAF3	NDUFB2	1
MTFMT	NDUFS8	1
MS4A5	OCLM	1
MRPS9	QRSL1	1
MRPS7	RPUSD4	1
MRPS23	NDUFAF1	1
MRPS23	MRPS35	1
MRPS14	NGRN	1
MRPS12	PARS2	1
MRPS12	NDUFA11	1
MRPS10	PARS2	1
MRPL9	MRPL37	1
MRPL51	MRPS5	1
MRPL4	UQCR10	1
MRPL4	POLG2	1
MRPL4	PET117	1
MRPL40	MRPS34	1
MRPL36	MRPL57	1
MRPL33	SLC25A26	1
MRPL33	NDUFV2	1
MRPL32	QRSL1	1
MRPL32	MTFMT	1
MRPL30	MTG1	1
MRPL2	NDUFS5	1
MRPL28	MRPS31	1
MRPL23	NDUFAF4	1
MRPL21	POLRMT	1
MRPL21	MRPS18A	1
MRPL18	SLC25A26	1
MRPL18	MRPL24	1
MRPL16	NDUFB2	1
MRPL14	POLG	1
MRPL13	MRPS18B	1
MRPL13	MRPL41	1
MRPL12	SLC25A26	1
MRPL10	MRPS7	1
MIPEP	MRPL19	1
METTL17	MRPL49	1
LRPPRC	NGRN	1
IBA57	MRM3	1
H2AFX	MDC1	1
GTPBP10	NDUFS1	1
GTPBP10	MRPL9	1
GRSF1	MRPS12	1
GINS4	PSMA4	1
GFM2	RTN4IP1	1
GFM2	MRPL46	1
GFM1	MRPL57	1
GADD45GIP1	SSBP1	1
FASTKD5	MRPS7	1
ERAL1	MRPL38	1
ECSIT	PET117	1
ECSIT	MRPS33	1
DDX28	TFB2M	1
DARS2	MRPL47	1
DAP3	NDUFB3	1
DAP3	MRPS12	1
CYC1	UQCRQ	1
COX7C	UQCRB	1
COX7C	NDUFS1	1
COX7C	NDUFAF3	1
COX6B1	CYC1	1
COX5B	FARS2	1
COX16	MRPS17	1
COX16	DARS2	1
COX15	CYC1	1
COX11	TIMMDC1	1
COX10	TIMMDC1	1
COX10	NDUFAF1	1
COQ7	COX6C	1
COQ2	MRPL18	1
COPS3	MED4	1
COA7	MRPS10	1
COA7	MRPL28	1
COA6	PARS2	1
COA3	KIAA0391	1
CARS2	TFAM	1
CARS2	NDUFAF7	1
CARS2	GRSF1	1
TWNK	YBEY	1
BCS1L	NARS2	1
ATP5ME	ISCA2	1
ATP5F1D	ATP5F1E	1
ASB4	CHEK1	1
ANAPC10	SRP54	1
ADSL	SDHA	1
ACOX1	PEX5	1
AARS2	PET117	1
AARS2	MRPL3	1
UQCRC2	YARS2	1
QRSL1	TFAM	1
PTCD3	VARS2	1
PKM	TPI1	1
NDUFV2	SCO2	1
NDUFB8	UQCRFS1	1
NDUFB6	UQCRQ	1
NDUFB5	TIMMDC1	1
NDUFAF3	NDUFB5	1
MTPAP	SCO2	1
MTPAP	RBFA	1
MTERF3	PET117	1
MS4A5	SULT1E1	1
MRPS2	RPUSD4	1
MRPS27	VARS2	1
MRPS24	TRMT10C	1
MRPS23	NDUFS2	1
MRPS23	NDUFC1	1
MRPS22	NDUFC1	1
MRPS22	MRPS26	1
MRPS18C	TFAM	1
MRPS18C	SCO2	1
MRPS18B	TFB1M	1
MRPS18B	NDUFA6	1
MRPL51	RARS2	1
MRPL4	MRPL20	1
MRPL48	SLC25A26	1
MRPL47	MTERF4	1
MRPL40	NDUFA6	1
MRPL3	VARS2	1
MRPL38	UQCRC2	1
MRPL37	TFB1M	1
MRPL34	MRPS22	1
MRPL32	TRUB2	1
MRPL32	TRMT10C	1
MRPL32	SARS2	1
MRPL32	MRPS25	1
MRPL2	SSBP1	1
MRPL2	PTCD3	1
MRPL2	MRPL33	1
MRPL28	POLRMT	1
MRPL28	MTERF4	1
MRPL28	MRPS9	1
MRPL28	MRPL36	1
MRPL22	TFB2M	1
MRPL18	UQCRFS1	1
MRPL16	MRPS30	1
MRPL12	MRPL36	1
MRPL10	PNPT1	1
METTL17	NDUFAF4	1
MCAT	MRPL15	1
MARS2	NDUFA8	1
LRPPRC	MRPL35	1
KIAA0391	PNPT1	1
IBA57	MALSU1	1
GTPBP10	NDUFA2	1
GTPBP10	MRPL36	1
GRSF1	RPUSD3	1
GNPDA2	ZNF676	1
GFM1	GTPBP8	1
GATC	MTERF3	1
MRM2	MRPL15	1
FOXA1	SPDEF	1
FARS2	NGRN	1
FARS2	NDUFC1	1
FARS2	MRPS28	1
EXTL3	SLC35B2	1
DDX28	MRPL49	1
DDX28	MRPL12	1
DDX28	GFM1	1
DARS2	MRPS10	1
DARS2	FASTKD5	1
CYCS	PET117	1
CYCS	MTG2	1
CYC1	GRSF1	1
CTPS1	UMPS	1
COX4I1	MRPL20	1
COX4I1	CYCS	1
COX4I1	COX15	1
COX16	NDUFA6	1
COX11	NDUFS2	1
COQ4	MRPS14	1
COA6	GATC	1
CARS2	TRUB2	1
C1QBP	MALSU1	1
BCS1L	UQCRFS1	1
BCS1L	TFB2M	1
BCS1L	NDUFS5	1
BCS1L	NDUFAF5	1
BCS1L	MRPL17	1
BCS1L	GFM2	1
BCS1L	FOXRED1	1
BCS1L	COA5	1
ATP5PF	MRPL15	1
ADSL	IMPDH2	1
ADAT2	RTCB	1
SLFN13	SULT1E1	1
NDUFS2	UQCRQ	1
NDUFB3	PDSS2	1
NDUFB10	RTN4IP1	1
NDUFAF7	NDUFB7	1
NDUFA10	NDUFV1	1
MTRF1L	NDUFAF1	1
MTERF4	NDUFC1	1
MRPS7	UQCRQ	1
MRPS25	SCO2	1
MRPS24	NDUFS7	1
MRPS18A	MRPS22	1
MRPS11	NDUFB4	1
MRPS10	TRUB2	1
MRPL48	YARS2	1
MRPL43	NDUFB6	1
MRPL41	NDUFS1	1
MRPL40	MRPS10	1
MRPL40	MRPL49	1
MRPL3	TARS2	1
MRPL3	MRPS2	1
MRPL3	MRPL47	1
MRPL38	UQCRC1	1
MRPL38	MRPS26	1
MRPL36	MRPS18B	1
MRPL33	MRM3	1
MRPL30	SLC25A26	1
MRPL2	SLC25A26	1
MRPL2	MRPS17	1
MRPL22	MRPL30	1
MRPL21	MRPS26	1
MRPL19	POLG	1
MRPL17	UQCRC1	1
MRPL16	MRPL36	1
MRPL10	SSBP1	1
MRPL10	NDUFB7	1
METTL17	MRM3	1
METTL17	NDUFA6	1
IBA57	QRSL1	1
IBA57	MRPL18	1
GTPBP8	PET117	1
GTPBP10	NDUFS8	1
GTPBP10	MRPS26	1
GTPBP10	METTL17	1
GRSF1	MRPS5	1
GFM2	MRPS14	1
GFM1	PARS2	1
GFM1	NDUFS7	1
GFM1	MRPS26	1
GATC	MRPL28	1
GADD45GIP1	SLC25A26	1
FOXRED1	PARS2	1
FASTKD5	HIGD2A	1
FARS2	MRPS18A	1
FAM200B	ZNF676	1
ECSIT	MTG2	1
DDX28	MRPL4	1
DARS2	MRPS22	1
DAP3	MRPL28	1
CYC1	MRPL49	1
CYC1	MRPL46	1
COX5B	NDUFAF3	1
COX5B	KIAA0391	1
COX4I1	MRPL12	1
COX18	NDUFB4	1
COX16	TFB1M	1
COQ4	IBA57	1
COQ4	EARS2	1
COQ2	NDUFC1	1
COA6	MIPEP	1
COA3	MRPL43	1
CARS2	MTERF4	1
CAD	PPAT	1
C1QBP	MRPL43	1
C1QBP	LRPPRC	1
BCS1L	NDUFS2	1
BCS1L	MTPAP	1
BCS1L	MRPS11	1
ATP5PB	DAP3	1
ACAD9	LRPPRC	1
ABCE1	LCE1A	1
AARS2	SCO2	1
AARS2	MRPL49	1
TFB2M	UQCRC2	1
TFAM	UQCR10	1
PEX13	PEX26	1
NDUFC1	TFAM	1
NDUFAF7	SCO1	1
NDUFAF1	NDUFAF6	1
NDUFA9	NDUFAF4	1
NDUFA2	UQCRB	1
NDUFA11	UQCRQ	1
MTRF1L	NDUFB9	1
MTFMT	VARS2	1
MTFMT	NDUFS7	1
MTERF4	TRUB2	1
MRPS7	MRPS14	1
MRPS6	NDUFB6	1
MRPS35	RARS2	1
MRPS33	QRSL1	1
MRPS26	TFB1M	1
MRPS26	SCO2	1
MRPS26	RARS2	1
MRPS24	NDUFA2	1
MRPS18C	MRM3	1
MRPS18C	NDUFS2	1
MRPS18C	NDUFB2	1
MRPS18B	UQCRB	1
MRPS18B	SCO1	1
MRPS18A	QRSL1	1
MRPS16	NDUFB10	1
MRPS16	MRPS28	1
MRPS14	NDUFV2	1
MRPS14	NDUFB5	1
MRPS14	MRPS21	1
MRPS12	NDUFS2	1
MRPL9	MRPL16	1
MRPL47	MRPS23	1
MRPL46	UQCRC2	1
MRPL41	POLG2	1
MRPL40	PNPT1	1
MRPL37	MRPS25	1
MRPL34	RPUSD4	1
MRPL34	MRPS35	1
MRPL34	MRPL48	1
MRPL28	TFB2M	1
MRPL28	NDUFV2	1
MRPL28	NDUFS1	1
MRPL23	MRPS34	1
MRPL21	UQCRB	1
MRPL21	MRPL54	1
MRPL20	UQCRB	1
MRPL20	MRPS9	1
MRPL16	NDUFAF4	1
MRPL13	VARS2	1
MRPL13	MRPS25	1
MRPL11	TFB1M	1
MALSU1	NDUFA10	1
KIAA0391	MRPS35	1
KIAA0391	MRPL35	1
GTPBP8	IBA57	1
GTPBP10	NDUFA11	1
GTPBP10	MRPL33	1
GTPBP10	MRPL30	1
GRSF1	MRPL43	1
GRSF1	MRPL3	1
GNPDA2	SLFN13	1
GLRX5	TIMMDC1	1
GATC	MTERF4	1
GADD45GIP1	KIAA0391	1
MRM2	MTFMT	1
FPGS	UMPS	1
FOXRED1	MRPL2	1
FARS2	MRPL36	1
ELP6	NR2C2AP	1
ECSIT	MRPL41	1
EARS2	NDUFB7	1
DLST	SDHA	1
DDX28	RTN4IP1	1
DDX28	NDUFS7	1
DDX28	NDUFAF1	1
COX6C	SCO2	1
COX5B	MRPS18B	1
COX5B	MRPL40	1
COX5B	MARS2	1
COX4I1	UQCRQ	1
COX4I1	MRPS17	1
COX4I1	MRPS12	1
COX4I1	IBA57	1
COX4I1	COX18	1
COX11	UQCRFS1	1
COX11	MRPS11	1
COX10	NDUFA8	1
COQ4	MRPS23	1
COQ2	MRPL41	1
COG3	COG4	1
COA7	SSBP1	1
COA6	COX11	1
COA5	NDUFB3	1
COA3	SCO1	1
CARS2	RPUSD3	1
CARS2	NDUFA10	1
BCS1L	NDUFA10	1
BCS1L	ECSIT	1
ATP5PB	ATP5PF	1
ADSL	CAD	1
UQCRC2	VARS2	1
POLG	PTCD3	1
POLG2	WARS2	1
PEX5	PEX26	1
NDUFS2	SCO2	1
NDUFC1	UQCRC1	1
NDUFB8	TFAM	1
NDUFA6	PDSS2	1
NDUFA11	UQCRC1	1
NDUFA10	PDSS2	1
NAMPT	PFAS	1
MTRF1L	NDUFV2	1
MTRF1L	NDUFA8	1
MTFMT	NDUFB3	1
MRPS6	NDUFA10	1
MRPS5	MRPS35	1
MRPS33	PET100	1
MRPS2	SLC25A26	1
MRPS28	RPUSD4	1
MRPS25	UQCR10	1
MRPS24	RTN4IP1	1
MRPS23	QRSL1	1
MRPS18B	SARS2	1
MRPS17	MRPS18C	1
MRPS16	PNPT1	1
MRPS10	NDUFV2	1
MRPL55	MRPS5	1
MRPL53	MRM3	1
MRPL53	MRPS10	1
MRPL48	RPUSD4	1
MRPL48	MRPS25	1
MRPL41	PTCD3	1
MRPL40	POLG2	1
MRPL40	NDUFB10	1
MRPL39	PDSS1	1
MRPL38	MRPS25	1
MRPL37	UQCR10	1
MRPL36	MRPS16	1
MRPL34	SCO2	1
MRPL34	MRM3	1
MRPL34	NARS2	1
MRPL33	NDUFS8	1
MRPL16	NDUFB8	1
MRPL15	MRPS21	1
MRPL13	QRSL1	1
MRPL13	MRPL28	1
MIPEP	MRPS18A	1
METTL17	NDUFB8	1
METTL17	MTPAP	1
MARCH5	MCL1	0.627
MALSU1	RBFA	1
MALSU1	NDUFS7	1
MALSU1	MRPL36	1
LARS2	MRPS18A	1
KIAA0391	NDUFAF5	1
ISCA2	MRPL32	1
IBA57	MRPL47	1
HARS2	NDUFB5	1
GTPBP8	NGRN	1
GTPBP8	MRPL55	1
GTPBP10	MRPL48	1
GRSF1	MRPS22	1
GLRX5	MRPL17	1
GFM2	MRPL37	1
GATC	MRPL4	1
FASTKD5	MRPS31	1
FARS2	NDUFS2	1
FARS2	NDUFA8	1
FARS2	MRPS34	1
EARS2	MRPL36	1
DLD	DLST	0.627
DDX28	PET117	1
DDX28	MRPL19	1
DAP3	MRPS2	1
CYC1	PDSS2	1
CYC1	NDUFAF3	1
CYC1	ISCA2	1
CTAGE15	LCE1A	1
COX18	MRPL15	1
COX16	FASTKD5	1
COA7	PDSS2	1
COA3	COX6C	1
ATP5F1E	ATP5PF	1
ATP5F1C	MRPL39	1
ATIC	CAD	1
ANAPC1	ANAPC10	1
ABCE1	PES1	1
AARS2	IBA57	1
SSBP1	UQCRB	1
SARS2	UQCRB	1
RTFDC1	TAF1A	1
PEX5	PEX19	1
OR5AS1	SULT1E1	1
NSUN4	PTCD3	1
NDUFS5	UQCRQ	1
NDUFC1	NDUFV1	1
NDUFB8	SCO1	1
NDUFB5	RTN4IP1	1
NDUFAF6	TIMMDC1	1
NDUFAF4	NDUFAF6	1
NDUFAF1	YARS2	1
NDUFAF1	UQCRFS1	1
NDUFA6	MRM3	1
MTFMT	MTG2	1
MTERF4	NDUFAF5	1
MRPS7	UQCRC2	1
MRPS6	NDUFAF7	1
MRPS5	MRPS28	1
MRPS33	NDUFB3	1
MRPS22	TFB1M	1
MRPS12	NDUFC1	1
MRPS11	UQCRB	1
MRPS10	MRM3	1
MRPL54	SSBP1	1
MRPL47	MRPS10	1
MRPL46	MRPS9	1
MRPL43	MRPS35	1
MRPL40	NGRN	1
MRPL3	MRPL24	1
MRPL37	VARS2	1
MRPL34	MRPS2	1
MRPL34	MRPL38	1
MRPL32	NDUFB8	1
MRPL30	MRPS18C	1
MRPL2	PET117	1
MRPL2	NDUFV2	1
MRPL23	SCO1	1
MRPL21	MRPS9	1
MRPL21	MRPL24	1
MRPL20	YARS2	1
MRPL16	SCO2	1
MRPL15	RPUSD3	1
MRPL14	MTERF4	1
MRPL13	RPUSD4	1
MRPL13	MRPL32	1
MRPL12	SCO2	1
MRPL12	MRPS2	1
MRPL11	MRPL30	1
LRPPRC	MRPS17	1
LAMTOR3	RRAGC	1
KIAA0391	NDUFA8	1
KIAA0391	MRPL19	1
IBA57	SSBP1	1
IBA57	SCO1	1
IBA57	NDUFB6	1
GTPBP8	MTFMT	1
GTPBP10	VARS2	1
GLRX5	MRPS6	1
GFM2	IBA57	1
GADD45GIP1	LRPPRC	1
MRM2	MRPS6	1
FOXRED1	MRPL33	1
FASTKD5	MTPAP	1
FASTKD5	MRPS12	1
FARS2	FASTKD5	1
ERAL1	GADD45GIP1	1
ECSIT	MRPL28	1
DARS2	UQCRC1	1
DARS2	MRPL12	1
DAP3	PET100	1
DAP3	MRPS27	1
COX7C	NDUFA10	1
COX6B1	NDUFB8	1
COX4I1	RPUSD4	1
COX4I1	MRPL49	1
COX16	NDUFC1	1
COX16	NARS2	1
COX16	IBA57	1
COX15	MRPL21	1
COQ7	COX4I1	1
COQ4	NDUFB5	1
COQ4	MRPL46	1
COA6	PTCD3	1
TWNK	SCO1	1
ATP5F1A	ATP5F1D	1
ASCC3	GNPDA2	1
AARS2	MRPS28	1
SPHAR	ZNF99	1
MRM3	TIMMDC1	1
PES1	ZNF85	1
PDSS2	SCO2	1
NDUFS8	PDSS2	1
NDUFB5	DMAC1	1
NDUFB2	UQCRB	1
NDUFA3	NDUFV2	1
NDUFA10	UQCRC1	1
MRPS9	MRPS26	1
MRPS35	TARS2	1
MRPS31	RARS2	1
MRPS2	TRMT10C	1
MRPS25	RPUSD4	1
MRPS18C	TRMT10C	1
MRPS18A	SARS2	1
MRPS12	NSUN4	1
MRPS12	MRPS18A	1
MRPL9	MRM3	1
MRPL57	MRPS28	1
MRPL51	MTERF3	1
MRPL50	NDUFA8	1
MRPL4	RPUSD4	1
MRPL49	POLG	1
MRPL46	PNPT1	1
MRPL46	NDUFB5	1
MRPL43	NDUFS1	1
MRPL43	MRPS21	1
MRPL3	MRPL53	1
MRPL3	MRPL17	1
MRPL38	MRPS30	1
MRPL37	SLC25A26	1
MRPL35	MRPL49	1
MRPL33	UQCRFS1	1
MRPL32	WARS2	1
MRPL2	NDUFA10	1
MRPL23	NDUFAF5	1
MRPL21	UQCR10	1
MRPL21	RBFA	1
MRPL21	NDUFB8	1
MRPL19	MRPS31	1
MRPL16	NDUFA11	1
MRPL16	MRPS34	1
MRPL15	RTN4IP1	1
MRPL14	UQCRC2	1
MRPL12	UQCRC2	1
MRPL12	NDUFAF5	1
MRPL10	NDUFA10	1
MRPL10	MRPS26	1
MRPL10	MRPL24	1
MARS2	UQCRB	1
MARS2	NDUFB8	1
MALSU1	MRPL13	1
LAMTOR2	LAMTOR3	1
IBA57	PDSS2	1
IBA57	NDUFAF3	1
GTPBP10	MRPL13	1
GTPBP10	MRPL12	1
GRSF1	MRPL14	1
GLRX5	NDUFAF3	1
GFM2	NDUFA8	1
GATC	TRUB2	1
DDX28	NDUFV2	1
DDX28	NDUFAF5	1
DDX28	MRPL24	1
DARS2	MRPL34	1
CYCS	NDUFA8	1
CYC1	MRPL14	1
CYC1	MRPL12	1
COX6C	NDUFS7	1
COX6C	MRPS5	1
COX5B	MRPS14	1
COX5B	MRPL43	1
COX5B	MRPL18	1
COX4I1	MRPL47	1
COX4I1	GFM2	1
COX18	NDUFB8	1
COX16	TIMMDC1	1
COQ7	MTFMT	1
COA6	RPUSD4	1
COA3	NDUFAF5	1
COA3	LARS2	1
CDIPT	TRMT61A	1
TWNK	SUPV3L1	1
TWNK	MRM3	1
BCS1L	NDUFS8	1
BCS1L	MRPL16	1
BCS1L	CYCS	1
ABCE1	OR5H1	1
TRMT10C	TRUB2	1
TMED8	TPP2	1
TFAM	TIMMDC1	1
TADA1	TADA3	1
SCO2	VARS2	1
SCO2	SSBP1	1
NDUFS7	MRM3	1
NDUFS7	PET117	1
NDUFB8	SCO2	1
NDUFB8	RTN4IP1	1
NDUFB4	NDUFB7	1
NDUFB10	TFAM	1
NDUFAF5	NDUFAF6	1
NDUFAF4	UQCRB	1
NARS2	PNPT1	1
MVD	PMVK	1
MTG2	PARS2	1
MTG2	NDUFAF7	1
MTG1	SCO1	1
MTERF3	UQCR10	1
MTERF3	QRSL1	1
MRPS9	TARS2	1
MRPS7	TFB2M	1
MRPS5	NDUFB8	1
MRPS33	MTFMT	1
MRPS25	NDUFAF5	1
MRPS24	TIMMDC1	1
MRPS18B	TIMMDC1	1
MRPS15	MRPS33	1
MRPS10	SSBP1	1
MRPL55	MRPS31	1
MRPL40	MRPS5	1
MRPL3	RARS2	1
MRPL3	POLG	1
MRPL38	MRPS5	1
MRPL35	MRPS10	1
MRPL33	MTERF4	1
MRPL32	SCO1	1
MRPL32	NDUFA6	1
MRPL32	MRPL48	1
MRPL30	MRPS16	1
MRPL28	MRPL33	1
MRPL21	NDUFAF7	1
MRPL21	MRPL30	1
MRPL19	MRPL23	1
MRPL18	RTN4IP1	1
MRPL16	RBFA	1
MRPL15	NDUFAF7	1
MRPL15	MRPL22	1
MRPL13	MRPS23	1
MRPL12	MRPL35	1
METTL17	MRPS16	1
METTL17	MRPL34	1
